53.0,0.0
6.0,0.0
10.0,0.0
4.0,0.0
212.0,1.0
52.0,1.0
50.0,1.0
10.0,1.0
60.0,0.0
14.0,0.0
19.0,0.0
10.0,0.0
155.0,1.0
54.0,1.0
65.0,1.0
27.0,1.0
112.0,0.0
33.0,0.0
77.0,0.0
80.0,0.0
118.0,1.0
46.0,1.0
68.0,1.0
78.0,1.0
35.0,0.0
6.0,0.0
46.0,0.0
48.0,0.0
8.0,1.0
8.0,1.0
12.0,1.0
31.0,1.0
